codice_tipologia,nome,macro_categoria,denominazione,[soggetto],[formato],formato,titolo,[titolo prodotto],nome2,[nome produttore],codice_licenza_app,codice_licenza_app2,denominazione2,[nome licenza],rilevanza,descrizione,codice_localizzazione,comune,provincia,regione,lat,lon
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione finanziaria patrimoniale,7854,Villafalletto,CN,Piemonte,44.5417,7.53548
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione finanziaria,7417,Trieste,TS,Friuli Venezia Giulia,45.6495,13.778
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Software per la gestione contabile su base finanziaria,4264,Montebelluna,TV,Veneto,45.7755,12.044
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione finanziaria dell'ene,4928,Paluzza,UD,Friuli Venezia Giulia,46.58,12.9969
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,5,Software per la visualizzazione della contabilità finanziaria degli anni pregressi,4311,Monteforte D'Alpone,VR,Veneto,45.4252,11.2903
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,4,Software per la gestione finanziaria della contabilità pubblica,2703,Farra Di Soligo,TV,Veneto,45.9068,12.1297
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Software per la gestione finanziaria,2349,Cornuda,TV,Veneto,45.8307,12.0053
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Software per la gestione della contabilità finanziaria,7529,Valdagno,VI,Veneto,45.6448,11.3025
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Software per la gestione contabile su base finanziaria,2449,Crocetta Del Montello,TV,Veneto,45.8296,12.0339
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,4,Software per la gestione economica finanziaria specifico per le I.P.A.B.,883,Breganze,VI,Veneto,45.7082,11.5575
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,5,Software per la gestione della contabilità finanziaria,1451,Casale Di Scodosia,PD,Veneto,45.1886,11.4644
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Software per la gestione finanziaria,5377,Pontelongo,PD,Veneto,45.2537,12.0278
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,4,Software per la gestione finanziaria,369,Arzignano,VI,Veneto,45.5223,11.3342
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,CONTABILITA' FINANZIARIA,Contabilità finanziaria,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Software per la gestione finanziaria,7772,Vidor,TV,Veneto,45.8615,12.0387
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Contabilità finanziaria,Contabilità finanziaria,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,6,Software per la gestione economico finanziaria,506,Barbarano Vicentino,VI,Veneto,45.4099,11.5396
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Contabilità finanziaria,Contabilità finanziaria,Cba informatica srl,Cba informatica,1083,1083,Licenza d’uso,Licenza d'uso,2,Software per la gestione economica patrimoniale,2342,Cornedo Vicentino,VI,Veneto,45.6151,11.3376
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Contabilità finanziaria,Contabilità finanziaria,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione della contabilità finanziaria,7231,Tolmezzo,UD,Friuli Venezia Giulia,46.4035,13.0182
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Sql Server,Microsoft SQL server express e Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7538,Valdobbiadene,TV,Veneto,45.9013,11.9959
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Sotfware per la gestione dell'Ospite finalizzata all'emissione di rette e stampe statistiche,3761,Malcesine,VR,Veneto,45.7642,10.8101
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,1924,Cercenasco,TO,Piemonte,44.8603,7.50358
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,6420,Sandrigo,VI,Veneto,45.657,11.6025
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,5007,Pederobba,TV,Veneto,45.8744,11.9483
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,1718,Castelnovo Di Sotto,RE,Emilia Romagna,44.8131,10.5623
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,4864,Padova,PD,Veneto,45.4064,11.8768
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,3637,Lonigo,VI,Veneto,45.3883,11.3879
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,4864,Padova,PD,Veneto,45.4064,11.8768
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,4086,Modena,MO,Emilia Romagna,44.6488,10.9201
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,2243,Cologna Veneta,VR,Veneto,45.3089,11.3796
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7470,Udine,UD,Friuli Venezia Giulia,46.0711,13.2346
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,448,Bagnacavallo,RA,Emilia Romagna,44.4197,11.9767
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7378,Trento,TN,Trentino Alto Adige,46.0697,11.1211
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7978,Volpago Del Montello,TV,Veneto,45.778,12.1269
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,1319,Caprino Veronese,VR,Veneto,45.6062,10.7948
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,5197,Pieve Di Teco,IM,Liguria,44.0466,7.91499
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,1422,Cartigliano,VI,Veneto,45.7153,11.6947
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7927,Villorba,TV,Veneto,45.7411,12.2344
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,4264,Montebelluna,TV,Veneto,45.7755,12.044
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,3443,Lamon,BL,Veneto,46.0452,11.7482
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,1451,Casale Di Scodosia,PD,Veneto,45.1886,11.4644
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,7378,Trento,TN,Trentino Alto Adige,46.0697,11.1211
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,356,Arsiero,VI,Veneto,45.8032,11.3556
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,Firebird,Firebird,CONTABILITA' OSPITI,Contabilità ospiti,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'ospite finalizzata all'emissione di rette e stampe statistiche,6606,Sarego,VI,Veneto,45.4078,11.4055
