codice_tipologia,provincia,regione,soggetto,formato,prodotto,produttore
L7,MI,Lombardia,Salute,Sql,DoxLex,El Saidi Software
L7,MI,Lombardia,Salute,Oracle,DSPHealthCare,DSP
L7,MN,Lombardia,Bilancio,Microsoft SQL Server,DSS Musa,IG Consulting s.r.l.
L7,MI,Lombardia,Altro: amministrazione,Microsoft SQL Server,DW Archive WEB,HB.IT Group Srl
L7,VA,Lombardia,Salute,Oracle,DWH,Oslo srl
L8,MI,Lombardia,Salute,Oracle,DWHO,MIES S.R.L.
L7,BS,Lombardia,Trasparenza,Mysql,Dynamic Site,Assyrus S.r.l.
L7,BS,Lombardia,Salute,Mysql,Dynamic Site,Assyrus S.r.l.
L7,BS,Lombardia,Trasparenza,Mysql,Dynamic Site,Assyrus S.r.l.
L7,RO,Veneto,Salute,Oracle,Easymob/Easycat/Easyde,Iteasy
L7,AQ,Abruzzo,Trasparenza,Oracle,ECMlaquila,NBS
L7,TO,Piemonte,Salute,Microsoft SQL Server,ECOLPLUS,Tesi Imaging s.p.a
L7,VE,Veneto,Salute,Microsoft SQL Server,Ecoplus,Tesi immaging
L7,TR,Umbria,Salute,Mysql,Ecwmed,Systems Technology
L7,PG,Umbria,Salute,Mysql,Ecwmed,System Technologies
L7,PG,Umbria,Salute,Mysql,Ecwmed,System Tecnology S.r.l.
L7,TO,Piemonte,Salute,Oracle,EDF,Engineering
L7,BO,Emilia Romagna,Salute,Microsoft SQL Server,Efeso,Newteam
L7,BI,Piemonte,Salute,Microsoft SQL Server,Effetto Farfalla,MUST
L8,CN,Piemonte,Altro: protocollo,Dbms,Egisto,Siscom spa
L7,BO,Emilia Romagna,Salute,Microsoft SQL Server,Elea,Newteam
L7,FE,Emilia Romagna,Salute,Oracle,Elea,Newteam
L7,TR,Umbria,Salute,4,Elefante,Agfa
L7,VR,Veneto,Salute,Oracle,Elefante,Agfa
L8,TR,Umbria,Salute,Oracle,Elefante,Agfa
L8,CR,Lombardia,Salute,Oracle,Elefante.net,Agfa spa
L8,BO,Emilia Romagna,Salute,Oracle,Eliot,Engineering
L8,BO,Emilia Romagna,Salute,Oracle,Eliot,Engineering
L8,BO,Emilia Romagna,Salute,Oracle,Eliot,Engineering
L7,MI,Lombardia,Salute,Oracle,Emma,Beta80
L7,LU,Toscana,Salute,Oracle,Emma,Beta80
L7,MI,Lombardia,Salute,Sybase,Emma,Beta80
L8,CZ,Calabria,Gestione documentale,Microsoft SQL Server,Emodata,Tesi
L8,TR,Umbria,Salute,Microsoft SQL Server,Emodata,Tesi informatica
L7,PG,Umbria,Salute,Microsoft SQL Server,Emodata,Tesi informatica
L8,GE,Liguria,Salute,Oracle,Emonet,Insiel mercato
L7,SV,Liguria,Salute,Oracle,Emonet,Insiel mercato
L8,MB,Lombardia,Salute,Oracle,Emonet,Engineering
L8,CO,Lombardia,Salute,Oracle,Emonet,Insiel
L7,AO,Valle D'Aosta,Salute,Oracle,Emonet,Insiel
L8,MI,Lombardia,Salute,Oracle,Emonet,Insiel
L8,MI,Lombardia,Salute,Oracle,Emonet,Insiel
L8,CO,Lombardia,Salute,Oracle,Emonet,Insiel
L8,BS,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L7,BS,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L8,GE,Liguria,Salute,Oracle,Emonet,Insiel mercato
L8,PV,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L8,VA,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L8,VA,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L8,BG,Lombardia,Salute,Oracle,Emonet,Insiel mercato
L8,CR,Lombardia,Salute,Oracle,Emonet,Insiel
L7,CI,Sardegna,Salute,Oracle,Emonet,Service Life S.r.l.
L8,BO,Emilia Romagna,Salute,Microsoft SQL Server,EMO-SW,SORI-DP
L8,CR,Lombardia,Salute,Oracle,EMOward,Insiel
L7,TO,Piemonte,Salute,Oracle,EMPOWER,Philips & ENGINERING s.p.a.
L8,BA,Puglia,Bilancio,Oracle,ENCO (gpi),ENCO (GPI)
L7,SV,Liguria,Salute,EndoBase,ENDOSCOPIA,Olympus
L8,MI,Lombardia,Salute,Oracle,Endox,Tesi
L8,MI,Lombardia,Salute,Mysql,Endox,Tesi
L7,VE,Veneto,Salute,Microsoft SQL Server,Endox,Tesi immaging
L8,BG,Lombardia,Salute,Microsoft SQL Server,Endox - CiEndo,Tesi - Elettronica e sistemi informativi spa
L7,SV,Liguria,Salute,Oracle,ENG2,Engineering
L7,AQ,Abruzzo,Salute,Oracle,EOS,Noemalife
L34,VI,Veneto,Previdenza e assistenza,Microsoft SQL Server,EPERSONAM,Advenias s.r.l.
L34,VI,Veneto,Previdenza e assistenza,Microsoft SQL Server,EPERSONAM,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Microsoft SQL Server,EPERSONAM,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Microsoft SQL Server,EPERSONAM,Advenias s.r.l.
L34,TV,Veneto,Previdenza e assistenza,Microsoft SQL Server,EPERSONAM,Advenias s.r.l.
L34,VI,Veneto,Previdenza e assistenza,Postgresql,EPERSONAM ASS DOM,Advenias s.r.l.
L34,VI,Veneto,Previdenza e assistenza,Postgresql,EPERSONAM ASS DOM,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Postgresql,EPERSONAM ASS DOM,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Postgresql,EPERSONAM ASS DOM,Advenias s.r.l.
L34,PD,Veneto,Previdenza e assistenza,Postgresql,EPERSONAM WEB,Advenias s.r.l.
L34,VI,Veneto,Previdenza e assistenza,Postgresql,EPERSONAM WEB,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Postgresql,EPERSONAM WEB,Advenias s.r.l.
L34,RE,Emilia Romagna,Previdenza e assistenza,Postgresql,EPERSONAM WEB,Advenias s.r.l.
L34,VI,Veneto,Previdenza e assistenza,Postgresql,EPERSONAM WEB,Advenias s.r.l.
L8,CR,Lombardia,Salute,Oracle,EPI,Lombardia informatica
L7,PI,Toscana,Salute,Oracle,Estensa,Fuji-Esaote
L8,MI,Lombardia,Salute,Oracle,ERis,Exprivia Healthcare IT S.p.A.
L7,LO,Lombardia,Contabilità,Oracle,ERP,Santer Reply
L8,PV,Lombardia,Salute,Oracle,ERP - Oracle Application,Santer Reply
L7,AQ,Abruzzo,Salute,RDDMS proprietario Mortara,Escribe,Mortara Rangoni
L8,TR,Umbria,Salute,Microsoft access,Escribe,Mortara
L7,AO,Valle D'Aosta,Salute,Microsoft access,Escribe,Mortara
L7,BI,Piemonte,Salute,Microsoft SQL Server,Estensa,Estensa
L8,PZ,Basilicata,Salute,Sql,Estensa,Esaote
L7,PZ,Basilicata,Salute,Sql,Estensa,Esaote
L7,TR,Umbria,Salute,Mysql,Estratto conto fornitore,Systems Technology
L7,PG,Umbria,Salute,Mysql,Estratto conto fornitore,Systems Technology
L7,BI,Piemonte,Salute,Microsoft SQL Server,Eurotouch,EUROTOUCH
L7,CA,Sardegna,Salute,Microsoft SQL Server,Eurotouch,Meteda
L7,CA,Sardegna,Salute,Microsoft SQL Server,Eurotouch,Meteda
L7,CA,Sardegna,Salute,Microsoft SQL Server,Eurotouch,Meteda
L8,AL,Piemonte,Salute,Microsoft SQL Server,Eurotouch,Meteda
L7,TO,Piemonte,Salute,Microsoft SQL Server,Eurotouch,Meteda
L7,BS,Lombardia,Bilancio,Oracle,Eusis,GPI s.p.a.
L8,MI,Lombardia,Bilancio,Oracle,Eusis Cespiti,GPI
L8,MI,Lombardia,Bilancio,Oracle,Eusis Contabilità,GPI
L8,MI,Lombardia,Bilancio,Oracle,Eusis FlowDoc,GPI
L8,MI,Lombardia,Salute,Oracle,Eusis Galenica,GPI
L8,MI,Lombardia,Altro: processo aziendale interno,Oracle,Eusis Gest,GPI
L8,MI,Lombardia,Bilancio,Oracle,Eusis Magazzino,GPI
L8,MI,Lombardia,Salute,Oracle,Eusis Pharma,GPI
L8,MI,Lombardia,Bilancio,Oracle,Eusis Richieste,GPI
L8,MI,Lombardia,Bilancio,Oracle,Eusis Status,GPI
L7,MI,Lombardia,Altro: amministrazione,Oracle,EvoFatturaPA,CloudEVO Srl
L7,MN,Lombardia,Salute,Microsoft SQL Server,Examianto,STUDIOSOFT INFORMATICA S.r.l.
L8,TR,Umbria,Salute,Microsoft SQL Server,Factotum,Fly Tecnology
L34,RA,Emilia Romagna,Previdenza e assistenza,Firebird,FAR,Cba informatica
L34,RA,Emilia Romagna,Previdenza e assistenza,Firebird,FAR,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Farmacia,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Farmacia,Cba informatica
L34,VI,Veneto,Economato,Firebird,Farmacia,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Farmacia,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Farmacia,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Farmacia,Cba informatica
L34,MB,Lombardia,Bilancio,Firebird,Farmacia,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Farmacia,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Farmacia,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Farmacia,Cba informatica
L8,BG,Lombardia,Salute,Oracle,Farmasafe,Dedalus
L8,CO,Lombardia,Salute,Mysql,Farma_Web 1.0 Somministrazione farmaci file-f,CED Azienda Ospedaliera Sant'Anna
L7,OG,Sardegna,Salute,Microsoft SQL Server,FasLink,Dedalus
L7,MN,Lombardia,Salute,Firebird,Fattoria,STUDIOSOFT INFORMATICA S.r.l.
L8,GE,Liguria,Bilancio,Oracle,FATTURA ELETTRONICA,S.D.G. srl
L7,LO,Lombardia,Contabilità,Oracle,Fatturazione attiva,Santer Reply
L8,GE,Liguria,Salute,Oracle,FENIX RIS,Elco
L7,MI,Lombardia,Salute,Sql,Fax Server,Imagicle
L8,GE,Liguria,Salute,Oracle,FENIX RIS,Elco
L8,GE,Liguria,Salute,Oracle,FENIX RIS,Elco
L8,GE,Liguria,Salute,Oracle,FENIX RIS,Elco
L8,GE,Liguria,Salute,Oracle,FENIX RIS,Elco
L8,CR,Lombardia,Salute,Mysql,FileF,CSAmed
L7,AL,Piemonte,Salute,DB2 AS/400,FileF,Dedalus
L7,VA,Lombardia,Salute,Oracle,FileF-13,Oslo srl
L7,BI,Piemonte,Salute,Filmaker,FileMaker,File Maker
L7,BS,Lombardia,Salute,Oracle,FINANCIAL SUITE,Dedalus
L7,LU,Toscana,Salute,Oracle,First Aid,Dedalus
L7,BO,Emilia Romagna,Salute,Oracle,First Aid,Dedalus
L8,VA,Lombardia,Salute,Oracle,First Aid,Engineering
L8,VA,Lombardia,Salute,Oracle,First Aid,Engineering
L8,VA,Lombardia,Salute,Oracle,First Aid,Engineering
L8,VA,Lombardia,Salute,Oracle,First Aid,Engineering
L8,VA,Lombardia,Salute,DICOM,First Aid,Engineering
L8,VA,Lombardia,Salute,Oracle,First Aid,Engineering
L8,CR,Lombardia,Salute,Oracle,First Aid,Engineering
L8,CZ,Calabria,Gestione documentale,Oracle,First Aid,Sago Informatica Sanitaria
L7,AO,Valle D'Aosta,Lavoro,Oracle,First Aid,Sago is
L7,PI,Toscana,Salute,Oracle,First Aid,Dedalus
L8,TR,Umbria,Salute,Oracle,First Aid,Dedalus
L7,TP,Sicilia,Salute,Oracle,First Aid,Dedalus
L7,SV,Liguria,Salute,Oracle,FLUREG,ASL2
L7,LO,Lombardia,Contabilità,Oracle,Flussi,Santer Reply
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,FLUSSO NSIS PAT,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,FLUSSO NSIS PAT,Cba informatica
L7,PG,Umbria,Salute,Mysql,Flux,Micra S.r.l.
L8,VA,Lombardia,Comunicazioni,Oracle,Folium,Dedagroup
L8,SO,Lombardia,Corrispondenza aziendale,Oracle,Folium 4,Agorà telematica S.p.a.
L7,AQ,Abruzzo,Salute,Oracle,Follow-up,Noemalife
L8,MB,Lombardia,Salute,Oracle,Foraz,"GIADA PROGETTI srl – Piazza Vittorio Emanuele II, 29 - 31053 Pieve di Soligo (TV)"
L7,VA,Lombardia,Salute,Microsoft SQL Server,Formazione,ASL Varese
L7,SV,Liguria,Salute,Oracle,Formazione,Giada progetti
L7,RO,Veneto,Salute,Oracle,Formazione,Giada progetti
L7,BO,Emilia Romagna,Salute,Oracle,Formazione,Infoline
L8,BO,Emilia Romagna,Salute,Microsoft SQL Server,Forms,UMS _united medica software
L7,CR,Lombardia,Salute,Oracle,Fragilità,ASL Cremona
L8,BG,Lombardia,Salute,Oracle,Fraseggio,Dedalus
L8,MI,Lombardia,Bilancio,Oracle,G3SWeb,GPI
L7,AL,Piemonte,Salute,DB2 AS/400,GA,Dedalus
L7,RO,Veneto,Salute,Oracle,GA,Insiel mercato
L8,MI,Lombardia,Salute,Mysql,Galenus,Infogramma
L8,MI,Lombardia,Salute,Microsoft SQL Server,Galenus,INFOGRAMMA Milano
L7,BO,Emilia Romagna,Salute,Oracle,Galileo,Noemalife
L7,AQ,Abruzzo,Salute,Oracle,Galileo,Noemalife
L8,MN,Lombardia,Salute,Oracle,Galileo,Noemalife
L7,PI,Toscana,Salute,Oracle,Galileo,Noemalife
L8,BS,Lombardia,Salute,Oracle,Galileo,Noemalife
L8,MI,Lombardia,Salute,Oracle,Galileo,Noemalife
L7,CA,Sardegna,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Microsoft access,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Microsoft SQL Server,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,GE,Liguria,Salute,Oracle,Galileo,Noemalife
L8,BA,Puglia,Salute,Oracle,Galileo,Noemalife
L7,OG,Sardegna,Salute,Oracle,Galileo,Noemalife
L8,PR,Emilia Romagna,Salute,Oracle,Galileo,Noemalife
L8,CA,Sardegna,Salute,Oracle,Galileo,Noemalife
L8,MB,Lombardia,Salute,Oracle,Galileo,Noemalife
L7,TO,Piemonte,Salute,Informix,Galileo NT,EB Neuro s.p.a.
L8,TR,Umbria,Salute,Microsoft SQL Server,Galileo NT,EB Neuro
L8,GE,Liguria,Salute,Oracle,GALILEO PORTAL,Noemalife
L8,GE,Liguria,Salute,Oracle,GALILEO PORTAL,Noemalife
L8,GE,Liguria,Salute,Oracle,GALILEO PORTAL,Noemalife
L8,GE,Liguria,Salute,Oracle,GALILEO RICETTA ROSSA,Noemalife
L34,BO,Emilia Romagna,Previdenza e assistenza,Oracle,GARCIA UE,Softech Engineering SRL
L7,FE,Emilia Romagna,Salute,Oracle,GARSIA ANZIANI,Softech
L7,FE,Emilia Romagna,Salute,Oracle,GARSIA FLUSSI,Softech
L34,VE,Veneto,Servizi sociali e socio sanitari,Oracle,Garsia.we,"Softech SrL via G. Di Vittorio, 21 B/2 - 40013 Castel Maggiore (Bo) P.I 01818301200"
L34,FE,Emilia Romagna,Servizi sociali e socio sanitari,Oracle,Garsia.we,"Softech SrL via G. Di Vittorio, 21 B/2 - 40013 Castel Maggiore (Bo) P.I 01818301200"
L34,FE,Emilia Romagna,Servizi sociali e socio sanitari,Oracle,Garsia.we,"Softech SrL via G. Di Vittorio, 21 B/2 - 40013 Castel Maggiore (Bo) P.I 01818301200"
L8,GE,Liguria,Salute,Oracle,GASLINI NETCARE,Carestream
L7,BI,Piemonte,Salute,Microsoft SQL Server,GASPWIN,GASPWIN
L7,AO,Valle D'Aosta,Lavoro,Oracle,GATE,Sago is
L7,VA,Lombardia,Salute,Mysql,GAUSS,SAN.TEC. Srl
L8,CR,Lombardia,Salute,Oracle,Gcsrap,GPI s.p.a.
L8,VA,Lombardia,Bilancio,Oracle,GE4,Data processing
L8,BO,Emilia Romagna,Bilancio,Oracle,GE4,Data processing
L8,VA,Lombardia,Bilancio,Oracle,GE4,Data processing
L8,VA,Lombardia,Bilancio,Oracle,GE4,Data processing
L7,PG,Umbria,Salute,Mysql,GeA,Micra S.r.l.
L7,TR,Umbria,Salute,Oracle,GE.CO.,Webred
L7,LO,Lombardia,Salute,Microsoft SQL Server,GEDISA,Ciditech
L7,FE,Emilia Romagna,Salute,Oracle,GEDO/CEDAP,Delta informatica
L7,PT,Toscana,Salute,Microsoft SQL Server,GELAB,Dedalus
L7,PT,Toscana,Salute,Microsoft SQL Server,GELAB,Dedalus
L7,BS,Lombardia,Bilancio,Oracle,GEPAM,GPI s.p.a.
L7,PZ,Basilicata,Salute,Sql,Gepadial,Coop. Edp la traccia
L8,PZ,Basilicata,Salute,Sql,Gepadial,Coop. Edp la traccia
L8,PR,Emilia Romagna,Salute,Microsoft SQL Server,Gepadial,La Traccia
L8,RC,Calabria,Salute,Microsoft SQL Server,Gepadial,Cooperativa E.D.P. La Traccia - Matera
L8,PZ,Basilicata,Salute,Microsoft SQL Server,Gepadial,Cooperativa E.D.P. La Traccia - Matera
L8,BA,Puglia,Salute,Microsoft SQL Server,Gepadial,La Traccia
L7,BO,Emilia Romagna,Salute,Microsoft SQL Server,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Oracle,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Oracle,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Oracle,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Oracle,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Microsoft SQL Server,Gepadial,La Traccia
L8,CO,Lombardia,Salute,Oracle,Gepadial,La Traccia
L8,BO,Emilia Romagna,Salute,Oracle,GephCard,NSI Nier Soluzioni Informatiche
L8,TR,Umbria,Salute,Lotus,Geprot,Sistematica
L34,VI,Veneto,Bilancio,Microsoft SQL Server,Gerarchie e autorizzazioni di accesso,Esakon snc
L34,TN,Trentino Alto Adige,Bilancio,Microsoft SQL Server,Gerarchie e autorizzazioni di accesso,Esakon snc
L34,PC,Emilia Romagna,Salute,Microsoft SQL Server,Gerarchie e autorizzazioni di accesso,Esakon snc
L34,VE,Veneto,Salute,Microsoft SQL Server,Gerarchie e autorizzazioni di accesso,Esakon snc
L34,VR,Veneto,Salute,Microsoft SQL Server,Gerarchie e autorizzazioni di accesso,Esakon snc
L7,BO,Emilia Romagna,Salute,Oracle,Gericos,Elco
L7,BS,Lombardia,Bilancio,Sql,GERONIMO,Softcare s.r.l.
L7,PG,Umbria,Salute,Mysql,GestAmb,Micra S.r.l.
L7,VE,Veneto,Salute,Microsoft SQL Server,GestAmb,ULSS 13
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,BG,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,BS,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,MN,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MB,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,MB,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,SO,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,BS,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,BS,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,CR,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,LO,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,MI,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,LC,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,CR,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,LO,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,CO,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,LC,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L8,SO,Lombardia,Salute,Oracle,GestAMB - Gestione Ambulatoriale,Lombardia informatica
L7,SV,Liguria,Salute,Oracle,GESTAMM,ASL2
L8,MI,Lombardia,Salute,Microsoft access,Gestao,Tesi
L7,TE,Abruzzo,Salute,Microsoft SQL Server,GestDial,
L7,TR,Umbria,Salute,Mysql,GestDial,AUSL Umbria 2
L34,VI,Veneto,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,Gestione 770,Cba informatica
L34,RA,Emilia Romagna,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,RA,Emilia Romagna,Lavoro,Firebird,Gestione 770,Cba informatica
L34,TN,Trentino Alto Adige,Lavoro,Firebird,Gestione 770,Cba informatica
L34,MB,Lombardia,Lavoro,Firebird,Gestione 770,Cba informatica
L34,PD,Veneto,Imprese,Mysql,Gestione Albo fornitori e Gare telematiche,Ichnosnet
L34,TN,Trentino Alto Adige,Imprese,Mysql,Gestione Albo fornitori e Gare telematiche,Ichnosnet
L34,TV,Veneto,Altro: gestione amministrativa,Firebird,Gestione cespiti,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,BL,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,IM,Liguria,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,RE,Emilia Romagna,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,MB,Lombardia,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,RA,Emilia Romagna,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,FE,Emilia Romagna,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,RA,Emilia Romagna,Bilancio,Firebird,Gestione cespiti,Cba informatica
L34,PD,Veneto,Bilancio,Mysql,Gestione Contratti Informatici,Ichnosnet
L8,PR,Emilia Romagna,Bilancio,Microsoft SQL Server,Gestione Contratti,Infor srl
L7,CI,Sardegna,Salute,Oracle,Gestione debito informativo MEF,Santer Reply
L7,OG,Sardegna,Salute,Oracle,Gestione debito informativo MEF,Santer Reply
L7,OR,Sardegna,Salute,Oracle,Gestione debito informativo MEF,Santer Reply
L7,CA,Sardegna,Salute,Oracle,Gestione debito informativo MEF,Santer Reply
L34,PD,Veneto,Bilancio,Firebird,GESTIONE DEGLI ORDINI,Cba informatica
L7,VA,Lombardia,Salute,Postgresql,Gestione delibere e determine,Dedagroup
L8,CO,Lombardia,Salute,Mysql,Gestione Dichiarazioni di Nascita,CED Azienda Ospedaliera Sant'Anna
L8,MB,Lombardia,Salute,Oracle,Gestione documentale,Data processing
L8,MN,Lombardia,Salute,Oracle,Gestione documentale e workflow,Data processing
L8,MB,Lombardia,Salute,Oracle,Gestione economico e giuridica del personale,Data processing
